respondent;task;alt;group;chosen;purchase;price_eur;rel_price;rel_price_lvl;comfort;att;speech;app;comfort_2;comfort_4;att_complete;speech_moderate;speech_more_effort;app_invisible
e5vj6xg98mxr8e5vd0k1glac1ir2j2mm;8;1;e5vj6xg98mxr8e5vd0k1glac1ir2j2mm_8;0;1;45;0,5;0,5;2;;MODERATE;VISIBLE;1;0;0;1;0;0
e5vj6xg98mxr8e5vd0k1glac1ir2j2mm;8;2;e5vj6xg98mxr8e5vd0k1glac1ir2j2mm_8;1;1;72;0,8;0,8;1;;MODERATE;INVISIBLE;0;0;0;1;0;1
e5vj6xg98mxr8e5vd0k1glac1ir2j2mm;8;3;e5vj6xg98mxr8e5vd0k1glac1ir2j2mm_8;0;0;0;0;0;;;;;0;0;0;0;0;0
8tztnpqgc44eq8tjib828yn0rghegovz;1;1;8tztnpqgc44eq8tjib828yn0rghegovz_1;0;1;48;0,8;0,8;4;PARTIAL;MODERATE;;0;1;0;1;0;0
8tztnpqgc44eq8tjib828yn0rghegovz;1;2;8tztnpqgc44eq8tjib828yn0rghegovz_1;0;1;66;1,1;1,1;2;COMPLETE;EASY;;1;0;1;0;0;0
8tztnpqgc44eq8tjib828yn0rghegovz;1;3;8tztnpqgc44eq8tjib828yn0rghegovz_1;1;0;0;0;0;;;;;0;0;0;0;0;0
8tztnpqgc44eq8tjib828yn0rghegovz;2;1;8tztnpqgc44eq8tjib828yn0rghegovz_2;0;1;66;1,1;1,1;2;COMPLETE;;VISIBLE;1;0;1;0;0;0
8tztnpqgc44eq8tjib828yn0rghegovz;2;2;8tztnpqgc44eq8tjib828yn0rghegovz_2;0;1;48;0,8;0,8;4;PARTIAL;;INVISIBLE;0;1;0;0;0;1
8tztnpqgc44eq8tjib828yn0rghegovz;2;3;8tztnpqgc44eq8tjib828yn0rghegovz_2;1;0;0;0;0;;;;;0;0;0;0;0;0
8tztnpqgc44eq8tjib828yn0rghegovz;3;1;8tztnpqgc44eq8tjib828yn0rghegovz_3;0;1;30;0,5;0,5;;PARTIAL;EASY;VISIBLE;0;0;0;0;0;0
8tztnpqgc44eq8tjib828yn0rghegovz;3;2;8tztnpqgc44eq8tjib828yn0rghegovz_3;1;1;66;1,1;1,1;;COMPLETE;MORE EFFORT;INVISIBLE;0;0;1;0;1;1
8tztnpqgc44eq8tjib828yn0rghegovz;3;3;8tztnpqgc44eq8tjib828yn0rghegovz_3;0;0;0;0;0;;;;;0;0;0;0;0;0
8tztnpqgc44eq8tjib828yn0rghegovz;4;1;8tztnpqgc44eq8tjib828yn0rghegovz_4;0;1;48;0,8;0,8;1;;EASY;INVISIBLE;0;0;0;0;0;1
8tztnpqgc44eq8tjib828yn0rghegovz;4;2;8tztnpqgc44eq8tjib828yn0rghegovz_4;0;1;30;0,5;0,5;4;;MODERATE;VISIBLE;0;1;0;1;0;0
8tztnpqgc44eq8tjib828yn0rghegovz;4;3;8tztnpqgc44eq8tjib828yn0rghegovz_4;1;0;0;0;0;;;;;0;0;0;0;0;0
8tztnpqgc44eq8tjib828yn0rghegovz;5;1;8tztnpqgc44eq8tjib828yn0rghegovz_5;0;1;66;1,1;1,1;2;PARTIAL;EASY;;1;0;0;0;0;0
8tztnpqgc44eq8tjib828yn0rghegovz;5;2;8tztnpqgc44eq8tjib828yn0rghegovz_5;0;1;48;0,8;0,8;1;COMPLETE;MORE EFFORT;;0;0;1;0;1;0
8tztnpqgc44eq8tjib828yn0rghegovz;5;3;8tztnpqgc44eq8tjib828yn0rghegovz_5;1;0;0;0;0;;;;;0;0;0;0;0;0
8tztnpqgc44eq8tjib828yn0rghegovz;6;1;8tztnpqgc44eq8tjib828yn0rghegovz_6;0;1;66;1,1;1,1;4;PARTIAL;;VISIBLE;0;1;0;0;0;0
8tztnpqgc44eq8tjib828yn0rghegovz;6;2;8tztnpqgc44eq8tjib828yn0rghegovz_6;0;1;48;0,8;0,8;1;COMPLETE;;INVISIBLE;0;0;1;0;0;1
8tztnpqgc44eq8tjib828yn0rghegovz;6;3;8tztnpqgc44eq8tjib828yn0rghegovz_6;1;0;0;0;0;;;;;0;0;0;0;0;0
8tztnpqgc44eq8tjib828yn0rghegovz;7;1;8tztnpqgc44eq8tjib828yn0rghegovz_7;1;1;66;1,1;1,1;;COMPLETE;MORE EFFORT;INVISIBLE;0;0;1;0;1;1
8tztnpqgc44eq8tjib828yn0rghegovz;7;2;8tztnpqgc44eq8tjib828yn0rghegovz_7;0;1;30;0,5;0,5;;PARTIAL;MODERATE;VISIBLE;0;0;0;1;0;0
8tztnpqgc44eq8tjib828yn0rghegovz;7;3;8tztnpqgc44eq8tjib828yn0rghegovz_7;0;0;0;0;0;;;;;0;0;0;0;0;0
8tztnpqgc44eq8tjib828yn0rghegovz;8;1;8tztnpqgc44eq8tjib828yn0rghegovz_8;0;1;30;0,5;0,5;2;;MODERATE;VISIBLE;1;0;0;1;0;0
8tztnpqgc44eq8tjib828yn0rghegovz;8;2;8tztnpqgc44eq8tjib828yn0rghegovz_8;0;1;48;0,8;0,8;1;;MODERATE;INVISIBLE;0;0;0;1;0;1
8tztnpqgc44eq8tjib828yn0rghegovz;8;3;8tztnpqgc44eq8tjib828yn0rghegovz_8;1;0;0;0;0;;;;;0;0;0;0;0;0
4c1ysxqf6dg646itk4c1bxg1wuipxgnz;1;1;4c1ysxqf6dg646itk4c1bxg1wuipxgnz_1;1;1;24;0,8;0,8;4;PARTIAL;MODERATE;;0;1;0;1;0;0
4c1ysxqf6dg646itk4c1bxg1wuipxgnz;1;2;4c1ysxqf6dg646itk4c1bxg1wuipxgnz_1;0;1;33;1,1;1,1;2;COMPLETE;EASY;;1;0;1;0;0;0
4c1ysxqf6dg646itk4c1bxg1wuipxgnz;1;3;4c1ysxqf6dg646itk4c1bxg1wuipxgnz_1;0;0;0;0;0;;;;;0;0;0;0;0;0
4c1ysxqf6dg646itk4c1bxg1wuipxgnz;2;1;4c1ysxqf6dg646itk4c1bxg1wuipxgnz_2;1;1;33;1,1;1,1;2;COMPLETE;;VISIBLE;1;0;1;0;0;0
4c1ysxqf6dg646itk4c1bxg1wuipxgnz;2;2;4c1ysxqf6dg646itk4c1bxg1wuipxgnz_2;0;1;24;0,8;0,8;4;PARTIAL;;INVISIBLE;0;1;0;0;0;1
4c1ysxqf6dg646itk4c1bxg1wuipxgnz;2;3;4c1ysxqf6dg646itk4c1bxg1wuipxgnz_2;0;0;0;0;0;;;;;0;0;0;0;0;0
4c1ysxqf6dg646itk4c1bxg1wuipxgnz;3;1;4c1ysxqf6dg646itk4c1bxg1wuipxgnz_3;0;1;15;0,5;0,5;;PARTIAL;EASY;VISIBLE;0;0;0;0;0;0
4c1ysxqf6dg646itk4c1bxg1wuipxgnz;3;2;4c1ysxqf6dg646itk4c1bxg1wuipxgnz_3;1;1;33;1,1;1,1;;COMPLETE;MORE EFFORT;INVISIBLE;0;0;1;0;1;1
4c1ysxqf6dg646itk4c1bxg1wuipxgnz;3;3;4c1ysxqf6dg646itk4c1bxg1wuipxgnz_3;0;0;0;0;0;;;;;0;0;0;0;0;0
4c1ysxqf6dg646itk4c1bxg1wuipxgnz;4;1;4c1ysxqf6dg646itk4c1bxg1wuipxgnz_4;0;1;24;0,8;0,8;1;;EASY;INVISIBLE;0;0;0;0;0;1
4c1ysxqf6dg646itk4c1bxg1wuipxgnz;4;2;4c1ysxqf6dg646itk4c1bxg1wuipxgnz_4;1;1;15;0,5;0,5;4;;MODERATE;VISIBLE;0;1;0;1;0;0
4c1ysxqf6dg646itk4c1bxg1wuipxgnz;4;3;4c1ysxqf6dg646itk4c1bxg1wuipxgnz_4;0;0;0;0;0;;;;;0;0;0;0;0;0
4c1ysxqf6dg646itk4c1bxg1wuipxgnz;5;1;4c1ysxqf6dg646itk4c1bxg1wuipxgnz_5;1;1;33;1,1;1,1;2;PARTIAL;EASY;;1;0;0;0;0;0
4c1ysxqf6dg646itk4c1bxg1wuipxgnz;5;2;4c1ysxqf6dg646itk4c1bxg1wuipxgnz_5;0;1;24;0,8;0,8;1;COMPLETE;MORE EFFORT;;0;0;1;0;1;0
4c1ysxqf6dg646itk4c1bxg1wuipxgnz;5;3;4c1ysxqf6dg646itk4c1bxg1wuipxgnz_5;0;0;0;0;0;;;;;0;0;0;0;0;0
4c1ysxqf6dg646itk4c1bxg1wuipxgnz;6;1;4c1ysxqf6dg646itk4c1bxg1wuipxgnz_6;1;1;33;1,1;1,1;4;PARTIAL;;VISIBLE;0;1;0;0;0;0
4c1ysxqf6dg646itk4c1bxg1wuipxgnz;6;2;4c1ysxqf6dg646itk4c1bxg1wuipxgnz_6;0;1;24;0,8;0,8;1;COMPLETE;;INVISIBLE;0;0;1;0;0;1
4c1ysxqf6dg646itk4c1bxg1wuipxgnz;6;3;4c1ysxqf6dg646itk4c1bxg1wuipxgnz_6;0;0;0;0;0;;;;;0;0;0;0;0;0
4c1ysxqf6dg646itk4c1bxg1wuipxgnz;7;1;4c1ysxqf6dg646itk4c1bxg1wuipxgnz_7;0;1;33;1,1;1,1;;COMPLETE;MORE EFFORT;INVISIBLE;0;0;1;0;1;1
4c1ysxqf6dg646itk4c1bxg1wuipxgnz;7;2;4c1ysxqf6dg646itk4c1bxg1wuipxgnz_7;1;1;15;0,5;0,5;;PARTIAL;MODERATE;VISIBLE;0;0;0;1;0;0
4c1ysxqf6dg646itk4c1bxg1wuipxgnz;7;3;4c1ysxqf6dg646itk4c1bxg1wuipxgnz_7;0;0;0;0;0;;;;;0;0;0;0;0;0
4c1ysxqf6dg646itk4c1bxg1wuipxgnz;8;1;4c1ysxqf6dg646itk4c1bxg1wuipxgnz_8;1;1;15;0,5;0,5;2;;MODERATE;VISIBLE;1;0;0;1;0;0
4c1ysxqf6dg646itk4c1bxg1wuipxgnz;8;2;4c1ysxqf6dg646itk4c1bxg1wuipxgnz_8;0;1;24;0,8;0,8;1;;MODERATE;INVISIBLE;0;0;0;1;0;1
4c1ysxqf6dg646itk4c1bxg1wuipxgnz;8;3;4c1ysxqf6dg646itk4c1bxg1wuipxgnz_8;0;0;0;0;0;;;;;0;0;0;0;0;0
j9qad2b30qqy0d1ztkvgzgxj9qad2b30;1;1;j9qad2b30qqy0d1ztkvgzgxj9qad2b30_1;1;1;144;0,8;0,8;4;PARTIAL;MODERATE;;0;1;0;1;0;0
j9qad2b30qqy0d1ztkvgzgxj9qad2b30;1;2;j9qad2b30qqy0d1ztkvgzgxj9qad2b30_1;0;1;198;1,1;1,1;2;COMPLETE;EASY;;1;0;1;0;0;0
j9qad2b30qqy0d1ztkvgzgxj9qad2b30;1;3;j9qad2b30qqy0d1ztkvgzgxj9qad2b30_1;0;0;0;0;0;;;;;0;0;0;0;0;0
j9qad2b30qqy0d1ztkvgzgxj9qad2b30;2;1;j9qad2b30qqy0d1ztkvgzgxj9qad2b30_2;0;1;198;1,1;1,1;2;COMPLETE;;VISIBLE;1;0;1;0;0;0
j9qad2b30qqy0d1ztkvgzgxj9qad2b30;2;2;j9qad2b30qqy0d1ztkvgzgxj9qad2b30_2;1;1;144;0,8;0,8;4;PARTIAL;;INVISIBLE;0;1;0;0;0;1
j9qad2b30qqy0d1ztkvgzgxj9qad2b30;2;3;j9qad2b30qqy0d1ztkvgzgxj9qad2b30_2;0;0;0;0;0;;;;;0;0;0;0;0;0
j9qad2b30qqy0d1ztkvgzgxj9qad2b30;3;1;j9qad2b30qqy0d1ztkvgzgxj9qad2b30_3;0;1;90;0,5;0,5;;PARTIAL;EASY;VISIBLE;0;0;0;0;0;0
j9qad2b30qqy0d1ztkvgzgxj9qad2b30;3;2;j9qad2b30qqy0d1ztkvgzgxj9qad2b30_3;0;1;198;1,1;1,1;;COMPLETE;MORE EFFORT;INVISIBLE;0;0;1;0;1;1
j9qad2b30qqy0d1ztkvgzgxj9qad2b30;3;3;j9qad2b30qqy0d1ztkvgzgxj9qad2b30_3;1;0;0;0;0;;;;;0;0;0;0;0;0
j9qad2b30qqy0d1ztkvgzgxj9qad2b30;4;1;j9qad2b30qqy0d1ztkvgzgxj9qad2b30_4;0;1;144;0,8;0,8;1;;EASY;INVISIBLE;0;0;0;0;0;1
j9qad2b30qqy0d1ztkvgzgxj9qad2b30;4;2;j9qad2b30qqy0d1ztkvgzgxj9qad2b30_4;1;1;90;0,5;0,5;4;;MODERATE;VISIBLE;0;1;0;1;0;0
j9qad2b30qqy0d1ztkvgzgxj9qad2b30;4;3;j9qad2b30qqy0d1ztkvgzgxj9qad2b30_4;0;0;0;0;0;;;;;0;0;0;0;0;0
j9qad2b30qqy0d1ztkvgzgxj9qad2b30;5;1;j9qad2b30qqy0d1ztkvgzgxj9qad2b30_5;0;1;198;1,1;1,1;2;PARTIAL;EASY;;1;0;0;0;0;0
j9qad2b30qqy0d1ztkvgzgxj9qad2b30;5;2;j9qad2b30qqy0d1ztkvgzgxj9qad2b30_5;0;1;144;0,8;0,8;1;COMPLETE;MORE EFFORT;;0;0;1;0;1;0
j9qad2b30qqy0d1ztkvgzgxj9qad2b30;5;3;j9qad2b30qqy0d1ztkvgzgxj9qad2b30_5;1;0;0;0;0;;;;;0;0;0;0;0;0
j9qad2b30qqy0d1ztkvgzgxj9qad2b30;6;1;j9qad2b30qqy0d1ztkvgzgxj9qad2b30_6;0;1;198;1,1;1,1;4;PARTIAL;;VISIBLE;0;1;0;0;0;0
j9qad2b30qqy0d1ztkvgzgxj9qad2b30;6;2;j9qad2b30qqy0d1ztkvgzgxj9qad2b30_6;0;1;144;0,8;0,8;1;COMPLETE;;INVISIBLE;0;0;1;0;0;1
j9qad2b30qqy0d1ztkvgzgxj9qad2b30;6;3;j9qad2b30qqy0d1ztkvgzgxj9qad2b30_6;1;0;0;0;0;;;;;0;0;0;0;0;0
j9qad2b30qqy0d1ztkvgzgxj9qad2b30;7;1;j9qad2b30qqy0d1ztkvgzgxj9qad2b30_7;1;1;198;1,1;1,1;;COMPLETE;MORE EFFORT;INVISIBLE;0;0;1;0;1;1
j9qad2b30qqy0d1ztkvgzgxj9qad2b30;7;2;j9qad2b30qqy0d1ztkvgzgxj9qad2b30_7;0;1;90;0,5;0,5;;PARTIAL;MODERATE;VISIBLE;0;0;0;1;0;0
j9qad2b30qqy0d1ztkvgzgxj9qad2b30;7;3;j9qad2b30qqy0d1ztkvgzgxj9qad2b30_7;0;0;0;0;0;;;;;0;0;0;0;0;0
j9qad2b30qqy0d1ztkvgzgxj9qad2b30;8;1;j9qad2b30qqy0d1ztkvgzgxj9qad2b30_8;0;1;90;0,5;0,5;2;;MODERATE;VISIBLE;1;0;0;1;0;0
j9qad2b30qqy0d1ztkvgzgxj9qad2b30;8;2;j9qad2b30qqy0d1ztkvgzgxj9qad2b30_8;0;1;144;0,8;0,8;1;;MODERATE;INVISIBLE;0;0;0;1;0;1
j9qad2b30qqy0d1ztkvgzgxj9qad2b30;8;3;j9qad2b30qqy0d1ztkvgzgxj9qad2b30_8;1;0;0;0;0;;;;;0;0;0;0;0;0
tziff264rml33iexrjtzifd9mhm0sbht;1;1;tziff264rml33iexrjtzifd9mhm0sbht_1;0;1;96;0,8;0,8;4;PARTIAL;MODERATE;;0;1;0;1;0;0
tziff264rml33iexrjtzifd9mhm0sbht;1;2;tziff264rml33iexrjtzifd9mhm0sbht_1;1;1;132;1,1;1,1;2;COMPLETE;EASY;;1;0;1;0;0;0
tziff264rml33iexrjtzifd9mhm0sbht;1;3;tziff264rml33iexrjtzifd9mhm0sbht_1;0;0;0;0;0;;;;;0;0;0;0;0;0
tziff264rml33iexrjtzifd9mhm0sbht;2;1;tziff264rml33iexrjtzifd9mhm0sbht_2;1;1;132;1,1;1,1;2;COMPLETE;;VISIBLE;1;0;1;0;0;0
tziff264rml33iexrjtzifd9mhm0sbht;2;2;tziff264rml33iexrjtzifd9mhm0sbht_2;0;1;96;0,8;0,8;4;PARTIAL;;INVISIBLE;0;1;0;0;0;1
tziff264rml33iexrjtzifd9mhm0sbht;2;3;tziff264rml33iexrjtzifd9mhm0sbht_2;0;0;0;0;0;;;;;0;0;0;0;0;0
tziff264rml33iexrjtzifd9mhm0sbht;3;1;tziff264rml33iexrjtzifd9mhm0sbht_3;1;1;60;0,5;0,5;;PARTIAL;EASY;VISIBLE;0;0;0;0;0;0
tziff264rml33iexrjtzifd9mhm0sbht;3;2;tziff264rml33iexrjtzifd9mhm0sbht_3;0;1;132;1,1;1,1;;COMPLETE;MORE EFFORT;INVISIBLE;0;0;1;0;1;1
tziff264rml33iexrjtzifd9mhm0sbht;3;3;tziff264rml33iexrjtzifd9mhm0sbht_3;0;0;0;0;0;;;;;0;0;0;0;0;0
tziff264rml33iexrjtzifd9mhm0sbht;4;1;tziff264rml33iexrjtzifd9mhm0sbht_4;0;1;96;0,8;0,8;1;;EASY;INVISIBLE;0;0;0;0;0;1
tziff264rml33iexrjtzifd9mhm0sbht;4;2;tziff264rml33iexrjtzifd9mhm0sbht_4;1;1;60;0,5;0,5;4;;MODERATE;VISIBLE;0;1;0;1;0;0
tziff264rml33iexrjtzifd9mhm0sbht;4;3;tziff264rml33iexrjtzifd9mhm0sbht_4;0;0;0;0;0;;;;;0;0;0;0;0;0
tziff264rml33iexrjtzifd9mhm0sbht;5;1;tziff264rml33iexrjtzifd9mhm0sbht_5;1;1;132;1,1;1,1;2;PARTIAL;EASY;;1;0;0;0;0;0
tziff264rml33iexrjtzifd9mhm0sbht;5;2;tziff264rml33iexrjtzifd9mhm0sbht_5;0;1;96;0,8;0,8;1;COMPLETE;MORE EFFORT;;0;0;1;0;1;0
tziff264rml33iexrjtzifd9mhm0sbht;5;3;tziff264rml33iexrjtzifd9mhm0sbht_5;0;0;0;0;0;;;;;0;0;0;0;0;0
tziff264rml33iexrjtzifd9mhm0sbht;6;1;tziff264rml33iexrjtzifd9mhm0sbht_6;1;1;132;1,1;1,1;4;PARTIAL;;VISIBLE;0;1;0;0;0;0
tziff264rml33iexrjtzifd9mhm0sbht;6;2;tziff264rml33iexrjtzifd9mhm0sbht_6;0;1;96;0,8;0,8;1;COMPLETE;;INVISIBLE;0;0;1;0;0;1
tziff264rml33iexrjtzifd9mhm0sbht;6;3;tziff264rml33iexrjtzifd9mhm0sbht_6;0;0;0;0;0;;;;;0;0;0;0;0;0
tziff264rml33iexrjtzifd9mhm0sbht;7;1;tziff264rml33iexrjtzifd9mhm0sbht_7;1;1;132;1,1;1,1;;COMPLETE;MORE EFFORT;INVISIBLE;0;0;1;0;1;1
tziff264rml33iexrjtzifd9mhm0sbht;7;2;tziff264rml33iexrjtzifd9mhm0sbht_7;0;1;60;0,5;0,5;;PARTIAL;MODERATE;VISIBLE;0;0;0;1;0;0
tziff264rml33iexrjtzifd9mhm0sbht;7;3;tziff264rml33iexrjtzifd9mhm0sbht_7;0;0;0;0;0;;;;;0;0;0;0;0;0
tziff264rml33iexrjtzifd9mhm0sbht;8;1;tziff264rml33iexrjtzifd9mhm0sbht_8;1;1;60;0,5;0,5;2;;MODERATE;VISIBLE;1;0;0;1;0;0
tziff264rml33iexrjtzifd9mhm0sbht;8;2;tziff264rml33iexrjtzifd9mhm0sbht_8;0;1;96;0,8;0,8;1;;MODERATE;INVISIBLE;0;0;0;1;0;1
tziff264rml33iexrjtzifd9mhm0sbht;8;3;tziff264rml33iexrjtzifd9mhm0sbht_8;0;0;0;0;0;;;;;0;0;0;0;0;0
zm490d1ycv7l5hj2pozm490dq4rh7sq4;1;1;zm490d1ycv7l5hj2pozm490dq4rh7sq4_1;1;1;120;0,8;0,8;4;PARTIAL;MODERATE;;0;1;0;1;0;0
zm490d1ycv7l5hj2pozm490dq4rh7sq4;1;2;zm490d1ycv7l5hj2pozm490dq4rh7sq4_1;0;1;165;1,1;1,1;2;COMPLETE;EASY;;1;0;1;0;0;0
zm490d1ycv7l5hj2pozm490dq4rh7sq4;1;3;zm490d1ycv7l5hj2pozm490dq4rh7sq4_1;0;0;0;0;0;;;;;0;0;0;0;0;0
zm490d1ycv7l5hj2pozm490dq4rh7sq4;2;1;zm490d1ycv7l5hj2pozm490dq4rh7sq4_2;0;1;165;1,1;1,1;2;COMPLETE;;VISIBLE;1;0;1;0;0;0
zm490d1ycv7l5hj2pozm490dq4rh7sq4;2;2;zm490d1ycv7l5hj2pozm490dq4rh7sq4_2;1;1;120;0,8;0,8;4;PARTIAL;;INVISIBLE;0;1;0;0;0;1
zm490d1ycv7l5hj2pozm490dq4rh7sq4;2;3;zm490d1ycv7l5hj2pozm490dq4rh7sq4_2;0;0;0;0;0;;;;;0;0;0;0;0;0
zm490d1ycv7l5hj2pozm490dq4rh7sq4;3;1;zm490d1ycv7l5hj2pozm490dq4rh7sq4_3;0;1;75;0,5;0,5;;PARTIAL;EASY;VISIBLE;0;0;0;0;0;0
zm490d1ycv7l5hj2pozm490dq4rh7sq4;3;2;zm490d1ycv7l5hj2pozm490dq4rh7sq4_3;1;1;165;1,1;1,1;;COMPLETE;MORE EFFORT;INVISIBLE;0;0;1;0;1;1
zm490d1ycv7l5hj2pozm490dq4rh7sq4;3;3;zm490d1ycv7l5hj2pozm490dq4rh7sq4_3;0;0;0;0;0;;;;;0;0;0;0;0;0
zm490d1ycv7l5hj2pozm490dq4rh7sq4;4;1;zm490d1ycv7l5hj2pozm490dq4rh7sq4_4;0;1;120;0,8;0,8;1;;EASY;INVISIBLE;0;0;0;0;0;1
zm490d1ycv7l5hj2pozm490dq4rh7sq4;4;2;zm490d1ycv7l5hj2pozm490dq4rh7sq4_4;1;1;75;0,5;0,5;4;;MODERATE;VISIBLE;0;1;0;1;0;0
zm490d1ycv7l5hj2pozm490dq4rh7sq4;4;3;zm490d1ycv7l5hj2pozm490dq4rh7sq4_4;0;0;0;0;0;;;;;0;0;0;0;0;0
zm490d1ycv7l5hj2pozm490dq4rh7sq4;5;1;zm490d1ycv7l5hj2pozm490dq4rh7sq4_5;0;1;165;1,1;1,1;2;PARTIAL;EASY;;1;0;0;0;0;0
zm490d1ycv7l5hj2pozm490dq4rh7sq4;5;2;zm490d1ycv7l5hj2pozm490dq4rh7sq4_5;1;1;120;0,8;0,8;1;COMPLETE;MORE EFFORT;;0;0;1;0;1;0
zm490d1ycv7l5hj2pozm490dq4rh7sq4;5;3;zm490d1ycv7l5hj2pozm490dq4rh7sq4_5;0;0;0;0;0;;;;;0;0;0;0;0;0
zm490d1ycv7l5hj2pozm490dq4rh7sq4;6;1;zm490d1ycv7l5hj2pozm490dq4rh7sq4_6;1;1;165;1,1;1,1;4;PARTIAL;;VISIBLE;0;1;0;0;0;0
zm490d1ycv7l5hj2pozm490dq4rh7sq4;6;2;zm490d1ycv7l5hj2pozm490dq4rh7sq4_6;0;1;120;0,8;0,8;1;COMPLETE;;INVISIBLE;0;0;1;0;0;1
zm490d1ycv7l5hj2pozm490dq4rh7sq4;6;3;zm490d1ycv7l5hj2pozm490dq4rh7sq4_6;0;0;0;0;0;;;;;0;0;0;0;0;0
zm490d1ycv7l5hj2pozm490dq4rh7sq4;7;1;zm490d1ycv7l5hj2pozm490dq4rh7sq4_7;1;1;165;1,1;1,1;;COMPLETE;MORE EFFORT;INVISIBLE;0;0;1;0;1;1
zm490d1ycv7l5hj2pozm490dq4rh7sq4;7;2;zm490d1ycv7l5hj2pozm490dq4rh7sq4_7;0;1;75;0,5;0,5;;PARTIAL;MODERATE;VISIBLE;0;0;0;1;0;0
zm490d1ycv7l5hj2pozm490dq4rh7sq4;7;3;zm490d1ycv7l5hj2pozm490dq4rh7sq4_7;0;0;0;0;0;;;;;0;0;0;0;0;0
zm490d1ycv7l5hj2pozm490dq4rh7sq4;8;1;zm490d1ycv7l5hj2pozm490dq4rh7sq4_8;0;1;75;0,5;0,5;2;;MODERATE;VISIBLE;1;0;0;1;0;0
zm490d1ycv7l5hj2pozm490dq4rh7sq4;8;2;zm490d1ycv7l5hj2pozm490dq4rh7sq4_8;0;1;120;0,8;0,8;1;;MODERATE;INVISIBLE;0;0;0;1;0;1
zm490d1ycv7l5hj2pozm490dq4rh7sq4;8;3;zm490d1ycv7l5hj2pozm490dq4rh7sq4_8;1;0;0;0;0;;;;;0;0;0;0;0;0
ifybd5kq3os9l7aifybcngovm6lw7nz7;1;1;ifybd5kq3os9l7aifybcngovm6lw7nz7_1;0;1;72;0,8;0,8;4;PARTIAL;MODERATE;;0;1;0;1;0;0
ifybd5kq3os9l7aifybcngovm6lw7nz7;1;2;ifybd5kq3os9l7aifybcngovm6lw7nz7_1;1;1;99;1,1;1,1;2;COMPLETE;EASY;;1;0;1;0;0;0
ifybd5kq3os9l7aifybcngovm6lw7nz7;1;3;ifybd5kq3os9l7aifybcngovm6lw7nz7_1;0;0;0;0;0;;;;;0;0;0;0;0;0
ifybd5kq3os9l7aifybcngovm6lw7nz7;2;1;ifybd5kq3os9l7aifybcngovm6lw7nz7_2;1;1;99;1,1;1,1;2;COMPLETE;;VISIBLE;1;0;1;0;0;0
ifybd5kq3os9l7aifybcngovm6lw7nz7;2;2;ifybd5kq3os9l7aifybcngovm6lw7nz7_2;0;1;72;0,8;0,8;4;PARTIAL;;INVISIBLE;0;1;0;0;0;1
ifybd5kq3os9l7aifybcngovm6lw7nz7;2;3;ifybd5kq3os9l7aifybcngovm6lw7nz7_2;0;0;0;0;0;;;;;0;0;0;0;0;0
ifybd5kq3os9l7aifybcngovm6lw7nz7;3;1;ifybd5kq3os9l7aifybcngovm6lw7nz7_3;0;1;45;0,5;0,5;;PARTIAL;EASY;VISIBLE;0;0;0;0;0;0
ifybd5kq3os9l7aifybcngovm6lw7nz7;3;2;ifybd5kq3os9l7aifybcngovm6lw7nz7_3;1;1;99;1,1;1,1;;COMPLETE;MORE EFFORT;INVISIBLE;0;0;1;0;1;1
ifybd5kq3os9l7aifybcngovm6lw7nz7;3;3;ifybd5kq3os9l7aifybcngovm6lw7nz7_3;0;0;0;0;0;;;;;0;0;0;0;0;0
ifybd5kq3os9l7aifybcngovm6lw7nz7;4;1;ifybd5kq3os9l7aifybcngovm6lw7nz7_4;0;1;72;0,8;0,8;1;;EASY;INVISIBLE;0;0;0;0;0;1
ifybd5kq3os9l7aifybcngovm6lw7nz7;4;2;ifybd5kq3os9l7aifybcngovm6lw7nz7_4;1;1;45;0,5;0,5;4;;MODERATE;VISIBLE;0;1;0;1;0;0
ifybd5kq3os9l7aifybcngovm6lw7nz7;4;3;ifybd5kq3os9l7aifybcngovm6lw7nz7_4;0;0;0;0;0;;;;;0;0;0;0;0;0
ifybd5kq3os9l7aifybcngovm6lw7nz7;5;1;ifybd5kq3os9l7aifybcngovm6lw7nz7_5;0;1;99;1,1;1,1;2;PARTIAL;EASY;;1;0;0;0;0;0
ifybd5kq3os9l7aifybcngovm6lw7nz7;5;2;ifybd5kq3os9l7aifybcngovm6lw7nz7_5;1;1;72;0,8;0,8;1;COMPLETE;MORE EFFORT;;0;0;1;0;1;0
ifybd5kq3os9l7aifybcngovm6lw7nz7;5;3;ifybd5kq3os9l7aifybcngovm6lw7nz7_5;0;0;0;0;0;;;;;0;0;0;0;0;0
ifybd5kq3os9l7aifybcngovm6lw7nz7;6;1;ifybd5kq3os9l7aifybcngovm6lw7nz7_6;0;1;99;1,1;1,1;4;PARTIAL;;VISIBLE;0;1;0;0;0;0
ifybd5kq3os9l7aifybcngovm6lw7nz7;6;2;ifybd5kq3os9l7aifybcngovm6lw7nz7_6;1;1;72;0,8;0,8;1;COMPLETE;;INVISIBLE;0;0;1;0;0;1
ifybd5kq3os9l7aifybcngovm6lw7nz7;6;3;ifybd5kq3os9l7aifybcngovm6lw7nz7_6;0;0;0;0;0;;;;;0;0;0;0;0;0
